player_name,season,height_inches,weight,forty,bench,vertical,broad_jump,cone,shuttle,bmi,size_score,speed_score,burst_score,agility_score,pos,pos_group,conf_tier,is_skill,is_blue_blood,is_sec,age_at_draft,era,draft_ovr,draft_round,is_first_round,is_drafted
Tony Curtis,2005,77.0,269.0,4.93,21.0,,115.0,,,31.895260583572274,20713.0,91.07403925824886,,,TE,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Harvey Dahl,2005,78.0,299.0,5.42,17.0,27.0,99.0,8.15,4.58,34.5491452991453,23322.0,69.29534125181065,35.25,12.73,OT,OL,Group of Five,0,0,0,,2000-2005,,8,0,0
Travis Daniels,2005,73.0,194.0,4.54,,35.0,120.0,6.95,3.97,25.592418840307747,14162.0,91.32891835733672,45.0,10.92,CB,DB,Power Five,0,1,1,22.0,2000-2005,104.0,4,0,1
Josh Davis,2005,72.0,191.0,4.52,,37.5,118.0,7.19,4.22,25.9014274691358,13752.0,91.518653895907,47.333333333333336,11.41,WR,Skill,Group of Five,1,0,0,,2000-2005,,8,0,0
Anthony Davis,2005,67.0,200.0,4.5,18.0,38.0,121.0,7.39,,31.32100690576966,13400.0,97.54610577655845,48.083333333333336,7.39,RB,Skill,Power Five,1,0,0,,2000-2005,243.0,7,0,1
Chauncey Davis,2005,74.0,273.0,4.8,22.0,37.0,118.0,7.66,4.44,35.0472972972973,20202.0,102.85554108796299,46.833333333333336,12.100000000000001,DE,Edge,Power Five,0,0,0,22.0,2000-2005,128.0,4,0,1
Jim Davis,2005,75.0,277.0,4.75,,34.0,111.0,7.11,4.23,34.61884444444444,20775.0,108.82666646204372,43.25,11.34,DE,Edge,Power Five,0,0,0,,2000-2005,,8,0,0
Thomas Davis,2005,73.0,230.0,4.6,,36.5,115.0,7.09,3.97,30.34152749108651,16790.0,102.73691131749818,46.083333333333336,11.06,S,DB,Power Five,0,1,1,22.0,2000-2005,14.0,1,1,1
Ben Dougherty,2005,74.0,222.0,4.72,,33.0,108.0,7.41,4.34,28.5,16428.0,89.4571330341648,42.0,11.75,QB,QB,FCS/Other,1,0,0,,2000-2005,,8,0,0
Joel Dreessen,2005,76.0,260.0,4.72,22.0,36.0,113.0,7.09,4.01,31.644736842105264,19760.0,104.76961526523806,45.416666666666664,11.1,TE,Skill,FCS/Other,1,0,0,23.0,2000-2005,198.0,6,0,1
Adell Duckett,2005,75.0,270.0,4.93,14.0,34.5,105.0,7.75,4.35,33.744,20250.0,91.41260445995239,43.25,12.1,DE,Edge,Power Five,0,0,0,,2000-2005,,8,0,0
Kevin Dudley,2005,72.0,238.0,4.91,19.0,30.0,109.0,7.25,4.56,32.27507716049383,17136.0,81.89944980868577,39.083333333333336,11.809999999999999,FB,Skill,Power Five,1,1,0,,2000-2005,,8,0,0
Clifford Dukes,2005,75.0,268.0,4.95,28.0,31.5,,,,33.49404444444445,20100.0,89.27790570356417,31.5,,DE,Edge,Power Five,0,0,0,,2000-2005,,8,0,0
Jon Dunn,2005,79.0,328.0,5.4,,,,,,36.94664316615927,25912.0,77.14873334951572,,,OT,OL,Power Five,0,0,0,,2000-2005,217.0,7,0,1
Braylon Edwards,2005,75.0,211.0,4.45,,,,,,26.370311111111114,15825.0,107.61490014358905,,,WR,Skill,Power Five,1,1,0,22.0,2000-2005,3.0,1,1,1
Abraham Elimimian,2005,70.0,190.0,4.62,14.0,39.0,121.0,,4.05,27.259183673469387,13300.0,83.40953391292943,49.083333333333336,4.05,CB,DB,Group of Five,0,0,0,,2000-2005,,8,0,0
Atiyyah Ellison,2005,76.0,305.0,5.07,25.0,27.5,103.0,8.0,4.79,37.12171052631579,23180.0,92.320468062044,36.083333333333336,12.79,DT,DL,Power Five,0,0,1,23.0,2000-2005,89.0,3,0,1
Ben Emanuel,2005,75.0,213.0,4.57,21.0,,,,,26.620266666666666,15975.0,97.66631431371121,,,S,DB,Power Five,0,0,0,23.0,2000-2005,171.0,5,0,1
Jamar Enzor,2005,72.0,243.0,4.75,21.0,,,,,32.953125,17496.0,95.46888068691922,,,OLB,Edge,Group of Five,0,0,0,,2000-2005,,8,0,0
Trai Essex,2005,76.0,324.0,5.61,,29.0,96.0,8.11,4.92,39.43421052631579,24624.0,65.42196145784371,37.0,13.03,OT,OL,Power Five,0,0,0,22.0,2000-2005,93.0,3,0,1
Kevin Everett,2005,77.0,241.0,4.72,,,,,,28.57530780907404,18557.0,97.11337414970143,,,TE,Skill,FCS/Other,1,0,0,23.0,2000-2005,86.0,3,0,1
Liam Ezekiel,2005,72.0,249.0,4.81,36.0,34.5,118.0,7.27,4.12,33.766782407407405,17928.0,93.03557310689762,44.333333333333336,11.39,ILB,LB,FCS/Other,0,0,0,,2000-2005,,8,0,0
Cole Farden,2005,70.0,205.0,4.94,,,,,,29.41122448979592,14350.0,68.84557967670597,,,P,ST,Power Five,0,0,0,,2000-2005,,8,0,0
Ciatrick Fason,2005,73.0,207.0,4.58,,,,,,27.307374741977856,15111.0,94.08890821329409,,,RB,Skill,Power Five,1,1,1,22.0,2000-2005,112.0,4,0,1
Diamond Ferri,2005,70.0,223.0,4.59,20.0,35.5,111.0,7.15,4.14,31.993673469387755,15610.0,100.48103886793486,44.75,11.29,S,DB,Power Five,0,0,0,,2000-2005,,8,0,0
Ronald Fields,2005,74.0,313.0,5.24,,27.0,102.0,8.01,4.68,40.182432432432435,23162.0,83.03270478636222,35.5,12.69,DT,DL,Power Five,0,0,1,23.0,2000-2005,137.0,5,0,1
Alfred Fincher,2005,73.0,238.0,4.68,25.0,31.5,112.0,7.69,4.45,31.396884969037345,17374.0,99.22555584335305,40.833333333333336,12.14,ILB,LB,FCS/Other,0,0,0,22.0,2000-2005,82.0,3,0,1
Adam Finley,2005,76.0,221.0,,,,,,,26.898026315789476,16796.0,,,,P,ST,Power Five,0,1,0,,2000-2005,,8,0,0
Ryan Fitzpatrick,2005,74.0,232.0,4.86,,30.5,105.0,7.09,4.07,29.783783783783786,17168.0,83.17118773298078,39.25,11.16,QB,QB,FCS/Other,1,0,0,22.0,2000-2005,250.0,7,0,1
Dustin Fox,2005,71.0,191.0,4.43,7.0,43.5,,,,26.636183296964887,13561.0,99.18556190310649,43.5,,S,DB,Power Five,0,1,0,22.0,2000-2005,80.0,3,0,1
Domonique Foxworth,2005,71.0,184.0,4.34,14.0,41.0,125.0,6.78,3.89,25.659988097599683,13064.0,103.72630336351828,51.416666666666664,10.67,CB,DB,Power Five,0,0,0,22.0,2000-2005,97.0,3,0,1
Aaron Francisco,2005,74.0,211.0,4.74,17.0,35.0,113.0,6.96,4.07,27.08783783783784,15614.0,83.59861535348726,44.416666666666664,11.030000000000001,S,DB,FCS/Other,0,0,0,,2000-2005,,8,0,0
Simon Fraser,2005,78.0,288.0,5.0,23.0,28.0,106.0,7.54,4.43,33.27810650887574,22464.0,92.16,36.833333333333336,11.969999999999999,DE,Edge,Power Five,0,1,0,,2000-2005,,8,0,0
Andre Frazier,2005,77.0,234.0,4.66,19.0,38.0,124.0,7.09,4.12,27.745319615449482,18018.0,99.24352611262968,48.333333333333336,11.21,DE,Edge,Group of Five,0,0,0,,2000-2005,,8,0,0
Charles Frederick,2005,71.0,194.0,4.78,,33.0,108.0,7.39,4.25,27.054552668121403,13774.0,74.32247081633248,42.0,11.64,WR,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Charlie Frye,2005,76.0,225.0,4.79,,33.0,113.0,6.94,4.08,27.384868421052634,17100.0,85.4811704523344,42.416666666666664,11.02,QB,QB,FCS/Other,1,0,0,24.0,2000-2005,67.0,3,0,1
Vincent Fuller,2005,73.0,189.0,4.44,,,,,,24.932820416588477,13797.0,97.26574540109766,,,S,DB,Power Five,0,0,0,23.0,2000-2005,108.0,4,0,1
Dylan Gandy,2005,75.0,304.0,5.12,,29.5,100.0,7.62,4.51,37.99324444444444,22800.0,88.47564458847046,37.833333333333336,12.129999999999999,OG,OL,Power Five,0,0,0,23.0,2000-2005,129.0,4,0,1
Lionel Gates,2005,72.0,222.0,4.6,23.0,36.0,121.0,7.17,4.1,30.105324074074076,15984.0,99.16345353254172,46.083333333333336,11.27,RB,Skill,Power Five,1,0,0,23.0,2000-2005,236.0,7,0,1
George Gause,2005,77.0,275.0,4.68,,,,,,32.60667903525046,21175.0,114.65137755009282,,,DE,Edge,Power Five,0,0,1,,2000-2005,,8,0,0
Justin Geisinger,2005,76.0,322.0,5.38,34.0,25.0,95.0,7.87,4.62,39.19078947368421,24472.0,76.86997940165868,32.916666666666664,12.49,OT,OL,Power Five,0,0,1,23.0,2000-2005,197.0,6,0,1
Eric Ghiaciuc,2005,76.0,302.0,5.09,30.0,32.0,105.0,7.87,4.56,36.756578947368425,22952.0,89.98410662435761,40.75,12.43,C,OL,Group of Five,0,0,0,24.0,2000-2005,119.0,4,0,1
Fred Gibson,2005,76.0,196.0,4.55,,38.5,126.0,7.03,4.1,23.85526315789474,14896.0,91.46195504216183,49.0,11.129999999999999,WR,Skill,Power Five,1,1,1,,2000-2005,131.0,4,0,1
Howard Gilmore,2005,72.0,194.0,4.71,,36.0,113.0,7.56,4.44,26.308256172839506,13968.0,78.84026894053419,45.416666666666664,12.0,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Johnathan Goddard,2005,72.0,238.0,4.67,27.0,35.0,107.0,7.48,4.14,32.27507716049383,17136.0,100.07818730116666,43.916666666666664,11.620000000000001,OLB,Edge,Group of Five,0,0,0,,2000-2005,,8,0,0
Michael Goolsby,2005,75.0,249.0,4.85,,29.5,112.0,7.31,4.36,31.119466666666668,18675.0,90.0041196539256,38.833333333333336,11.67,ILB,LB,Power Five,0,1,0,,2000-2005,,8,0,0
Frank Gore,2005,69.0,217.0,4.58,,,,,,32.041797941608905,14973.0,98.63426609799428,,,RB,Skill,FCS/Other,1,0,0,22.0,2000-2005,65.0,3,0,1
Ryan Grant,2005,73.0,215.0,4.43,17.0,33.5,115.0,7.08,4.12,28.36273221992869,15695.0,111.6486691579471,43.083333333333336,11.2,RB,Skill,Power Five,1,1,0,,2000-2005,,8,0,0
Eric Green,2005,71.0,198.0,4.52,,38.0,120.0,,3.9,27.612378496330095,14058.0,94.87274068790359,48.0,3.9,CB,DB,Power Five,0,0,0,23.0,2000-2005,75.0,3,0,1
Justin Green,2005,71.0,251.0,4.84,23.0,31.0,109.0,7.24,4.21,35.00357072009522,17821.0,91.47918158800242,40.083333333333336,11.45,FB,Skill,FCS/Other,1,0,0,23.0,2000-2005,158.0,5,0,1
David Greene,2005,75.0,226.0,4.78,,31.5,115.0,7.0,4.1,28.244977777777777,16950.0,86.58184744583062,41.083333333333336,11.1,QB,QB,Power Five,1,1,1,,2000-2005,85.0,3,0,1
Kelly Griffeth,2005,77.0,284.0,4.9,21.0,28.0,103.0,7.25,4.27,33.67380671276776,21868.0,98.52898651662042,36.583333333333336,11.52,TE,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Boomer Grigsby,2005,72.0,249.0,4.6,32.0,35.5,112.0,7.1,,33.766782407407405,17928.0,111.22387355676977,44.833333333333336,7.1,ILB,LB,FCS/Other,0,0,0,23.0,2000-2005,138.0,5,0,1
Matt Grootegoed,2005,71.0,218.0,4.76,22.0,31.5,111.0,7.17,4.26,30.401507637373538,15478.0,84.92952172415758,40.75,11.43,S,DB,Power Five,0,1,0,,2000-2005,,8,0,0
Gino Guidugli,2005,76.0,229.0,5.0,,29.0,103.0,7.41,4.52,27.87171052631579,17404.0,73.28,37.583333333333336,11.93,QB,QB,Group of Five,1,0,0,,2000-2005,,8,0,0
Tyjuan Hagler,2005,72.0,236.0,4.59,35.0,35.5,124.0,7.21,4.07,32.00385802469136,16992.0,106.33867790507905,45.833333333333336,11.280000000000001,OLB,Edge,Group of Five,0,0,0,23.0,2000-2005,173.0,5,0,1
Josh Haldi,2005,74.0,215.0,4.64,,33.0,113.0,6.89,4.07,27.60135135135135,15910.0,92.767645347111,42.416666666666664,10.96,QB,QB,Group of Five,1,0,0,,2000-2005,,8,0,0
Geoff Hangartner,2005,77.0,301.0,5.21,26.0,28.5,103.0,7.62,4.52,35.689492325855966,23177.0,81.70442878044996,37.083333333333336,12.14,C,OL,Power Five,0,0,1,23.0,2000-2005,169.0,5,0,1
Jason Harmon,2005,71.0,209.0,4.7,23.0,37.0,118.0,7.61,4.1,29.146399523903987,14839.0,85.66133728823667,46.833333333333336,11.71,S,DB,Power Five,0,0,0,,2000-2005,,8,0,0
Reggie Harrell,2005,75.0,214.0,4.58,,35.0,115.0,7.42,4.11,26.745244444444445,16050.0,97.27065873258422,44.583333333333336,11.530000000000001,WR,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Kay-Jay Harris,2005,72.0,241.0,4.56,,38.0,122.0,7.2,4.1,32.68190586419753,17352.0,111.47761472360607,48.166666666666664,11.3,RB,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Marques Harris,2005,73.0,231.0,4.71,22.0,40.5,117.0,7.19,4.07,30.473447175830366,16863.0,93.87681507867731,50.25,11.260000000000002,OLB,Edge,FCS/Other,0,0,0,,2000-2005,,8,0,0
Anttaj Hawthorne,2005,75.0,321.0,5.23,21.0,27.0,100.0,8.0,4.69,40.117866666666664,24075.0,85.80809740330378,35.333333333333336,12.690000000000001,DT,DL,Power Five,0,0,0,23.0,2000-2005,175.0,6,0,1
Kelvin Hayden,2005,70.0,197.0,4.45,17.0,34.0,111.0,6.87,3.9,28.263469387755105,13790.0,100.4745750155784,43.25,10.77,CB,DB,Power Five,0,0,0,22.0,2000-2005,60.0,2,0,1
Jovan Haye,2005,74.0,284.0,4.74,33.0,34.0,110.0,7.38,4.35,36.45945945945946,21016.0,112.52135905398285,43.166666666666664,11.73,DE,Edge,Power Five,0,0,1,23.0,2000-2005,189.0,6,0,1
Alex Haynes,2005,70.0,223.0,4.51,21.0,32.5,,,,31.993673469387755,15610.0,107.80246492637615,32.5,,RB,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Madison Hedgecock,2005,75.0,266.0,4.87,29.0,32.5,108.0,7.41,4.24,33.24408888888889,19950.0,94.5792329343426,41.5,11.65,FB,Skill,Power Five,1,0,0,24.0,2000-2005,251.0,7,0,1
Chris Henry,2005,76.0,197.0,4.5,,,,,,23.976973684210527,14972.0,96.08291418991007,,,WR,Skill,Power Five,1,0,0,22.0,2000-2005,83.0,3,0,1
Noah Herron,2005,71.0,224.0,4.6,17.0,31.0,108.0,6.95,3.97,31.23824637968657,15904.0,100.05681797878084,40.0,10.92,RB,Skill,Power Five,1,0,0,23.0,2000-2005,244.0,7,0,1
Efrem Hill,2005,72.0,179.0,4.58,,37.5,124.0,7.42,4.07,24.274112654320987,12888.0,81.36190613613354,47.833333333333336,11.49,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Leroy Hill,2005,73.0,229.0,4.65,25.0,34.0,116.0,7.23,4.1,30.209607806342653,16717.0,97.96110299870723,43.666666666666664,11.33,ILB,LB,Power Five,0,1,0,22.0,2000-2005,98.0,3,0,1
Ellis Hobbs,2005,69.0,192.0,4.45,12.0,42.0,124.0,6.8,4.07,28.350346565847513,13248.0,97.92445889843174,52.333333333333336,10.870000000000001,CB,DB,Power Five,0,0,0,22.0,2000-2005,84.0,3,0,1
Drew Hodgdon,2005,75.0,309.0,5.31,,32.5,109.0,7.49,4.45,38.61813333333333,23175.0,77.73388808874249,41.583333333333336,11.940000000000001,C,OL,Power Five,0,0,0,23.0,2000-2005,151.0,5,0,1
Alphonso Hodge,2005,71.0,203.0,4.44,20.0,34.0,,,3.99,28.309660781590956,14413.0,104.47061543080859,34.0,3.99,CB,DB,Group of Five,0,0,0,,2000-2005,147.0,5,0,1
Reggie Hodges,2005,72.0,226.0,4.88,,,,,,30.647762345679013,16272.0,79.70015147508917,,,P,ST,Group of Five,0,0,0,23.0,2000-2005,210.0,6,0,1
Terry Holley,2005,73.0,211.0,4.64,24.0,37.0,115.0,,,27.83505348095327,15403.0,91.04173566623452,46.583333333333336,,S,DB,Group of Five,0,0,0,,2000-2005,,8,0,0
Daven Holly,2005,70.0,192.0,4.39,15.0,39.0,115.0,7.16,4.08,27.54612244897959,13440.0,103.38871638274996,48.583333333333336,11.24,CB,DB,Group of Five,0,0,0,23.0,2000-2005,215.0,7,0,1
Alex Holmes,2005,74.0,265.0,5.04,18.0,,,,,34.02027027027027,19610.0,82.1398156511655,,,TE,Skill,Power Five,1,1,0,,2000-2005,,8,0,0
Cedric Houston,2005,71.0,225.0,4.61,,,,,,31.37770283673874,15975.0,99.63428584216221,,,RB,Skill,Power Five,1,1,1,23.0,2000-2005,182.0,6,0,1
Ray Hudson,2005,70.0,192.0,4.5,15.0,,,,,27.54612244897959,13440.0,93.64426154549611,,,RB,Skill,Power Five,1,1,1,,2000-2005,,8,0,0
Rob Hunt,2005,76.0,301.0,4.96,31.0,34.5,108.0,7.53,4.48,36.63486842105263,22876.0,99.46488510412867,43.5,12.010000000000002,C,OL,FCS/Other,0,0,0,,2000-2005,,8,0,0
Kevin Huntley,2005,79.0,267.0,4.88,,,,,,30.075468674891845,21093.0,94.15902851260536,,,DE,Edge,Power Five,0,0,0,,2000-2005,,8,0,0
Richie Incognito,2005,75.0,305.0,4.84,29.0,,,,,38.11822222222222,22875.0,111.15996169060055,,,C,OL,Power Five,0,1,0,22.0,2000-2005,81.0,3,0,1
Marlin Jackson,2005,73.0,198.0,4.52,23.0,36.0,125.0,6.95,3.96,26.12009757928317,14454.0,94.87274068790359,46.416666666666664,10.91,CB,DB,Power Five,0,1,0,22.0,2000-2005,29.0,1,1,1
Vincent Jackson,2005,77.0,241.0,4.46,,39.0,,,,28.57530780907404,18557.0,121.81691683602679,39.0,,WR,Skill,FCS/Other,1,0,0,22.0,2000-2005,61.0,2,0,1
Tony Jackson,2005,74.0,266.0,4.75,23.0,33.0,113.0,7.5,4.48,34.148648648648646,19684.0,104.50502988773874,42.416666666666664,11.98,TE,Skill,Power Five,1,0,0,,2000-2005,196.0,6,0,1
Brandon Jacobs,2005,76.0,267.0,4.56,19.0,37.0,118.0,7.53,4.46,32.496710526315795,20292.0,123.50424535768805,46.833333333333336,11.99,RB,Skill,FCS/Other,1,0,0,23.0,2000-2005,110.0,4,0,1
Erasmus James,2005,76.0,266.0,4.81,,37.5,122.0,7.56,4.37,32.375,20216.0,99.38739938327215,47.666666666666664,11.93,DE,Edge,Power Five,0,0,0,22.0,2000-2005,18.0,1,1,1
Jason Jefferson,2005,74.0,310.0,5.1,,28.5,102.0,7.79,4.47,39.7972972972973,22940.0,91.64546626183024,37.0,12.26,DT,DL,Power Five,0,0,0,23.0,2000-2005,193.0,6,0,1
Chase Johnson,2005,80.0,330.0,5.41,,27.0,91.0,8.15,4.7,36.2484375,26400.0,77.04684778015653,34.583333333333336,12.850000000000001,OT,OL,Power Five,0,0,0,,2000-2005,,8,0,0
Derrick Johnson,2005,71.0,197.0,4.43,18.0,,,7.15,4.1,27.47292203927792,13987.0,102.30133871681664,,11.25,CB,DB,Power Five,0,1,0,22.0,2000-2005,15.0,1,1,1
Marcus Johnson,2005,78.0,321.0,5.45,21.0,27.5,104.0,7.71,4.71,37.091222879684416,25038.0,72.76943768061699,36.166666666666664,12.42,OG,OL,FCS/Other,0,0,0,21.0,2000-2005,49.0,2,0,1
Travis Johnson,2005,76.0,305.0,4.91,,,,,,37.12171052631579,23180.0,104.9551772758368,,,DT,DL,Power Five,0,0,0,23.0,2000-2005,16.0,1,1,1
Tyler Jones,2005,73.0,201.0,5.05,,,,,,26.51585663351473,14673.0,61.810255757134755,,,K,ST,Group of Five,0,0,0,,2000-2005,,8,0,0
Brandon Jones,2005,73.0,210.0,4.42,,37.0,114.0,7.03,4.08,27.70313379620942,15330.0,110.04244036771127,46.5,11.11,WR,Skill,Power Five,1,1,0,23.0,2000-2005,96.0,3,0,1
Matt Jones,2005,78.0,242.0,4.37,,39.5,129.0,,,27.96285338593031,18876.0,132.714878486117,50.25,,TE,Skill,Power Five,1,0,1,22.0,2000-2005,21.0,1,1,1
Adam Jones,2005,69.0,187.0,4.38,,,,,,27.612056290695232,12903.0,101.61905693862528,,,CB,DB,Power Five,0,0,0,21.0,2000-2005,6.0,1,1,1
Keith Joseph,2005,74.0,254.0,4.68,27.0,33.0,113.0,7.43,4.2,32.608108108108105,18796.0,105.89618144626755,42.416666666666664,11.629999999999999,FB,Skill,Power Five,1,0,1,,2000-2005,,8,0,0
Nick Kaczur,2005,76.0,319.0,5.28,,31.5,,,,38.82565789473684,24244.0,82.08900442672824,31.5,,OT,OL,Group of Five,0,0,0,26.0,2000-2005,100.0,3,0,1
Dave Kashetta,2005,75.0,247.0,4.87,17.0,35.5,113.0,7.34,4.34,30.86951111111111,18525.0,87.82357343903242,44.916666666666664,11.68,TE,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Chris Kemoeatu,2005,75.0,344.0,5.34,26.0,29.0,98.0,7.75,4.54,42.992355555555555,25800.0,84.61033413372408,37.166666666666664,12.29,OG,OL,Power Five,0,0,0,22.0,2000-2005,204.0,6,0,1
Adam Kieft,2005,79.0,337.0,5.52,28.0,33.0,110.0,7.78,4.76,37.96042300913315,26623.0,72.59447781215799,42.166666666666664,12.54,OT,OL,Group of Five,0,0,0,,2000-2005,153.0,5,0,1
Tyler King,2005,77.0,271.0,4.87,20.0,36.0,118.0,7.57,4.34,32.132400067465,20867.0,96.35703806468739,45.833333333333336,11.91,DE,Edge,FCS/Other,0,0,0,,2000-2005,,8,0,0
Eric King,2005,68.0,189.0,4.43,12.0,,,,,28.734212802768166,12852.0,98.14696963186977,,,CB,DB,Power Five,0,0,0,23.0,2000-2005,156.0,5,0,1
Marcus Lawrence,2005,74.0,243.0,4.62,19.0,34.0,121.0,7.16,4.32,31.195945945945947,17982.0,106.67640389916764,44.083333333333336,11.48,ILB,LB,Power Five,0,0,1,,2000-2005,,8,0,0
Stefan LeFors,2005,72.0,208.0,4.56,,31.0,111.0,7.03,4.09,28.206790123456788,14976.0,96.21304507265586,40.25,11.120000000000001,QB,QB,Power Five,1,0,0,,2000-2005,121.0,4,0,1
Jim Leonhard,2005,68.0,191.0,4.63,19.0,,,,,29.038278546712803,12988.0,83.12648156887083,,,S,DB,Power Five,0,0,0,,2000-2005,,8,0,0
Samuel Lightbody,2005,81.0,321.0,5.62,,30.0,108.0,7.95,4.41,34.39460448102424,26001.0,64.3561071056475,39.0,12.36,OT,OL,Power Five,0,0,0,,2000-2005,,8,0,0
Dustin Long,2005,74.0,208.0,4.67,,30.5,108.0,6.77,4.08,26.702702702702705,15392.0,87.46328974219607,39.5,10.85,QB,QB,Group of Five,1,0,0,,2000-2005,,8,0,0
Khari Long,2005,76.0,257.0,4.74,27.0,38.5,121.0,7.22,4.07,31.279605263157894,19532.0,101.82390590448448,48.583333333333336,11.29,DE,Edge,Power Five,0,0,0,23.0,2000-2005,199.0,6,0,1
Daniel Loper,2005,78.0,306.0,5.3,14.0,32.0,101.0,7.74,4.68,35.357988165680474,23868.0,77.56181150426698,40.416666666666664,12.42,OT,OL,Power Five,0,0,0,23.0,2000-2005,150.0,5,0,1
Chase Lyman,2005,75.0,217.0,4.5,,,,,,27.12017777777778,16275.0,105.83752476756592,,,WR,Skill,Power Five,1,0,0,,2000-2005,118.0,4,0,1
Andre Maddox,2005,73.0,205.0,4.46,17.0,36.5,127.0,7.33,,27.043535372490147,14965.0,103.62019896840454,47.083333333333336,7.33,S,DB,Group of Five,0,0,0,,2000-2005,161.0,5,0,1
Tony Madison,2005,73.0,213.0,4.52,,39.0,121.0,7.13,4.3,28.098892850440986,15549.0,102.06006952789629,49.083333333333336,11.43,WR,Skill,Power Five,1,0,0,,2000-2005,,8,0,0
Logan Mankins,2005,76.0,307.0,5.06,21.0,31.5,95.0,7.52,4.44,37.36513157894737,23332.0,93.66262037955337,39.416666666666664,11.96,OG,OL,Group of Five,0,0,0,23.0,2000-2005,32.0,1,1,1
Tommy Manus,2005,76.0,222.0,4.55,,38.0,120.0,7.2,4.34,27.019736842105264,16872.0,103.59466336408127,48.0,11.54,WR,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Rasheed Marshall,2005,72.0,185.0,4.51,,38.0,121.0,6.81,3.95,25.087770061728396,13320.0,89.43253816762147,48.083333333333336,10.76,WR,Skill,Power Five,1,0,0,24.0,2000-2005,174.0,5,0,1
Evan Mathis,2005,77.0,304.0,4.92,35.0,35.5,117.0,7.37,4.16,36.04520155169506,23408.0,103.76315496717872,45.25,11.530000000000001,OG,OL,Power Five,0,1,1,23.0,2000-2005,79.0,3,0,1
Jerome Mathis,2005,71.0,181.0,4.28,,35.5,123.0,,,25.241618726443164,12851.0,107.87815107859535,45.75,,WR,Skill,Power Five,1,0,0,22.0,2000-2005,114.0,4,0,1
Will Matthews,2005,73.0,248.0,4.98,,,,,,32.716081816475885,18104.0,80.64255989644384,,,FB,Skill,Power Five,1,1,0,,2000-2005,,8,0,0
Leron McCoy,2005,73.0,211.0,4.4,,37.0,120.0,7.19,4.21,27.83505348095327,15403.0,112.59049928283584,47.0,11.4,WR,Skill,FCS/Other,1,0,0,23.0,2000-2005,226.0,7,0,1
Robert McCune,2005,72.0,245.0,4.5,34.0,,,,,33.22434413580247,17640.0,119.4939795762841,,,ILB,LB,Power Five,0,0,0,26.0,2000-2005,154.0,5,0,1
Bryant McFadden,2005,72.0,193.0,4.44,23.0,38.5,130.0,,4.04,26.172646604938272,13896.0,99.32427969530079,49.333333333333336,4.04,CB,DB,Power Five,0,0,0,23.0,2000-2005,62.0,2,0,1
Lynn McGruder,2005,73.0,307.0,5.01,28.0,35.5,112.0,7.71,4.42,40.4993432163633,22411.0,97.45799393643891,44.833333333333336,12.129999999999999,DT,DL,Power Five,0,1,0,,2000-2005,,8,0,0
Chris McKenzie,2005,68.0,185.0,4.32,6.0,45.0,136.0,6.9,4.32,28.126081314878896,12580.0,106.23478341198738,56.333333333333336,11.22,CB,DB,Power Five,0,0,0,,2000-2005,,8,0,0
T.A. McLendon,2005,70.0,235.0,4.71,27.0,35.0,117.0,7.34,4.19,33.71530612244898,16450.0,95.50238763415224,44.75,11.530000000000001,RB,Skill,FCS/Other,1,0,0,,2000-2005,,8,0,0
Pete McMahon,2005,80.0,329.0,5.43,26.0,27.0,92.0,7.97,4.8,36.13859375,26320.0,75.68792084007309,34.666666666666664,12.77,OT,OL,Power Five,0,0,0,,2000-2005,214.0,6,0,1
David McMillan,2005,75.0,262.0,4.58,16.0,34.0,120.0,7.11,4.07,32.74417777777778,19650.0,119.08837657914518,44.0,11.18,DE,Edge,Power Five,0,0,0,23.0,2000-2005,139.0,5,0,1
Willie McNeill,2005,76.0,291.0,5.3,,,,,,35.41776315789473,22116.0,73.75976192072449,,,OT,OL,Power Five,0,0,0,,2000-2005,,8,0,0
Adrian McPherson,2005,75.0,218.0,4.71,22.0,34.5,128.0,6.93,4.08,27.245155555555556,16350.0,88.59370427338378,45.166666666666664,11.01,QB,QB,Power Five,1,0,0,,2000-2005,152.0,5,0,1
Albert Means,2005,76.0,318.0,5.4,26.0,27.0,96.0,8.21,4.87,38.703947368421055,24168.0,74.79663782056707,35.0,13.080000000000002,DT,DL,Group of Five,0,0,0,,2000-2005,,8,0,0
Shawne Merriman,2005,76.0,272.0,4.64,25.0,,,,,33.10526315789474,20672.0,117.3618582996009,,,DE,Edge,Power Five,0,0,0,21.0,2000-2005,12.0,1,1,1
Heath Miller,2005,77.0,256.0,4.79,,,,,,30.353853938269523,19712.0,97.25857615910046,,,TE,Skill,Power Five,1,0,0,22.0,2000-2005,30.0,1,1,1
